scenario_id,distribution_shape,windcrete_reinforcement_upper_fraction,capacity_factor_copula_rho,tie_threshold,comparison_group,case_a,case_b,estimand,sample_fraction_a_lower,replicate_sd_sample_fraction_a_lower,replicate_min_sample_fraction_a_lower,replicate_max_sample_fraction_a_lower,sample_fraction_b_lower,replicate_sd_sample_fraction_b_lower,replicate_min_sample_fraction_b_lower,replicate_max_sample_fraction_b_lower,sample_fraction_tie,replicate_sd_sample_fraction_tie,replicate_min_sample_fraction_tie,replicate_max_sample_fraction_tie,n_replicates,n_samples_per_replicate,n_samples_total,replicate_seeds,interpretation,no_central_claim
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.005,targeted_windcrete_tlp,windcrete_15mw,tlp_15mw,deployment_gco2_per_kwh,0.6050333333333334,0.0021483844059096272,0.602,0.6067,0.379,0.002970129065658025,0.37555,0.3828,0.015966666666666667,0.0012651306476232224,0.01495,0.01775,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.005,targeted_monopile_windcrete,monopile_15mw,windcrete_15mw,core_equal_yield_gco2_per_kwh,0.5911666666666666,0.0018895913726400104,0.5885,0.59265,0.40040000000000003,0.0017526170907150966,0.39885,0.40285,0.008433333333333333,0.0004169998667732272,0.00785,0.0088,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.005,targeted_monopile_windcrete,monopile_15mw,windcrete_15mw,equal_yield_gco2_per_kwh,0.9996166666666667,0.00016499158227689152,0.9994,0.9998,0.0002833333333333333,8.498365855987975e-05,0.0002,0.0004,0.0001,8.164965809277261e-05,0.0,0.0002,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.005,targeted_monopile_windcrete,monopile_15mw,windcrete_15mw,deployment_gco2_per_kwh,0.9913666666666666,0.0002624669291337498,0.991,0.9916,0.0076,0.0003082207001484487,0.00725,0.008,0.0010333333333333334,8.498365855987973e-05,0.00095,0.00115,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.005,ab_reported_material_pair,monopile_15mw,tlp_15mw,core_equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.005,ab_reported_material_pair,monopile_15mw,tlp_15mw,equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.005,ab_reported_material_pair,monopile_15mw,tlp_15mw,deployment_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.005,ab_reported_material_pair,monopile_15mw,volturnus_15mw,core_equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.005,ab_reported_material_pair,monopile_15mw,volturnus_15mw,equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.005,ab_reported_material_pair,monopile_15mw,volturnus_15mw,deployment_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.005,ab_reported_material_pair,tlp_15mw,volturnus_15mw,core_equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.005,ab_reported_material_pair,tlp_15mw,volturnus_15mw,equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.005,ab_reported_material_pair,tlp_15mw,volturnus_15mw,deployment_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.01,targeted_windcrete_tlp,windcrete_15mw,tlp_15mw,core_equal_yield_gco2_per_kwh,0.9996666666666666,0.00016499158227689152,0.99945,0.99985,0.00015,4.0824829046386304e-05,0.0001,0.0002,0.00018333333333333334,0.00014337208778404377,0.0,0.00035,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.01,targeted_windcrete_tlp,windcrete_15mw,tlp_15mw,equal_yield_gco2_per_kwh,0.5929833333333333,0.001819035153285642,0.59155,0.59555,0.36893333333333334,0.0011301425672109895,0.36765,0.3704,0.03808333333333333,0.0012071545974821213,0.0368,0.0397,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.01,targeted_windcrete_tlp,windcrete_15mw,tlp_15mw,deployment_gco2_per_kwh,0.59695,0.0012832251036613582,0.59515,0.59805,0.3708666666666667,0.0029598235683154332,0.36725,0.3745,0.032183333333333335,0.0018404407684634208,0.03035,0.0347,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.01,targeted_monopile_windcrete,monopile_15mw,windcrete_15mw,core_equal_yield_gco2_per_kwh,0.5865833333333333,0.001915869399399569,0.5839,0.58825,0.39599999999999996,0.002266053838724932,0.39425,0.3992,0.017416666666666667,0.000532812245438193,0.0169,0.01815,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.01,targeted_monopile_windcrete,monopile_15mw,windcrete_15mw,equal_yield_gco2_per_kwh,0.99945,0.00012247448713919074,0.9993,0.9996,0.0002833333333333333,8.498365855987975e-05,0.0002,0.0004,0.0002666666666666666,4.714045207910315e-05,0.0002,0.0003,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.01,targeted_monopile_windcrete,monopile_15mw,windcrete_15mw,deployment_gco2_per_kwh,0.99085,0.00032659863237105444,0.99045,0.99125,0.007083333333333334,0.0003274480450731415,0.0067,0.0075,0.0020666666666666667,2.3570226039551442e-05,0.00205,0.0021,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.01,ab_reported_material_pair,monopile_15mw,tlp_15mw,core_equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.01,ab_reported_material_pair,monopile_15mw,tlp_15mw,equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.01,ab_reported_material_pair,monopile_15mw,tlp_15mw,deployment_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.01,ab_reported_material_pair,monopile_15mw,volturnus_15mw,core_equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.01,ab_reported_material_pair,monopile_15mw,volturnus_15mw,equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.01,ab_reported_material_pair,monopile_15mw,volturnus_15mw,deployment_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.01,ab_reported_material_pair,tlp_15mw,volturnus_15mw,core_equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.01,ab_reported_material_pair,tlp_15mw,volturnus_15mw,equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.01,ab_reported_material_pair,tlp_15mw,volturnus_15mw,deployment_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.02,targeted_windcrete_tlp,windcrete_15mw,tlp_15mw,core_equal_yield_gco2_per_kwh,0.9995333333333334,6.236095644627494e-05,0.99945,0.9996,8.333333333333333e-05,6.236095644623235e-05,0.0,0.00015,0.00038333333333333334,9.428090415820633e-05,0.00025,0.00045,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.02,targeted_windcrete_tlp,windcrete_15mw,tlp_15mw,equal_yield_gco2_per_kwh,0.5744,0.002112265766106787,0.5722,0.57725,0.3501833333333333,0.0012518874638809284,0.34895,0.3519,0.07541666666666666,0.0017683953806268006,0.07305,0.0773,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.02,targeted_windcrete_tlp,windcrete_15mw,tlp_15mw,deployment_gco2_per_kwh,0.5806833333333334,0.0017441967269268134,0.57825,0.58225,0.35600000000000004,0.0030824773586624558,0.3522,0.35975,0.06331666666666667,0.002077792632151301,0.0617,0.06625,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.02,targeted_monopile_windcrete,monopile_15mw,windcrete_15mw,core_equal_yield_gco2_per_kwh,0.5779166666666667,0.001184858172478421,0.5765,0.5794,0.3872,0.002524216049918599,0.3851,0.39075,0.03488333333333333,0.0015525963917114951,0.03275,0.0364,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.02,targeted_monopile_windcrete,monopile_15mw,windcrete_15mw,equal_yield_gco2_per_kwh,0.9993333333333333,8.498365855987038e-05,0.99925,0.99945,0.00023333333333333333,4.714045207910315e-05,0.0002,0.0003,0.0004333333333333333,6.236095644623236e-05,0.00035,0.0005,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.02,targeted_monopile_windcrete,monopile_15mw,windcrete_15mw,deployment_gco2_per_kwh,0.9894333333333334,0.0003171049598406898,0.989,0.98975,0.0065,0.0001632993161855453,0.0063,0.0067,0.004066666666666667,0.00016499158227686092,0.00395,0.0043,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.02,ab_reported_material_pair,monopile_15mw,tlp_15mw,core_equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.02,ab_reported_material_pair,monopile_15mw,tlp_15mw,equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.02,ab_reported_material_pair,monopile_15mw,tlp_15mw,deployment_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.02,ab_reported_material_pair,monopile_15mw,volturnus_15mw,core_equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.02,ab_reported_material_pair,monopile_15mw,volturnus_15mw,equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.02,ab_reported_material_pair,monopile_15mw,volturnus_15mw,deployment_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.02,ab_reported_material_pair,tlp_15mw,volturnus_15mw,core_equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.02,ab_reported_material_pair,tlp_15mw,volturnus_15mw,equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.0,uniform,0.125,0.0,0.02,ab_reported_material_pair,tlp_15mw,volturnus_15mw,deployment_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.6,uniform,0.125,0.6,0.005,targeted_windcrete_tlp,windcrete_15mw,tlp_15mw,core_equal_yield_gco2_per_kwh,0.9997333333333334,0.00010274023338280497,0.9996,0.99985,0.00016666666666666666,2.357022603955159e-05,0.00015,0.0002,0.0001,8.164965809277261e-05,0.0,0.0002,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.6,uniform,0.125,0.6,0.005,targeted_windcrete_tlp,windcrete_15mw,tlp_15mw,equal_yield_gco2_per_kwh,0.6027666666666667,0.0018780900463562294,0.60115,0.6054,0.3783,0.0009600347215943096,0.37695,0.3791,0.018933333333333333,0.0009715394427859788,0.01765,0.02,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.6,uniform,0.125,0.6,0.005,targeted_windcrete_tlp,windcrete_15mw,tlp_15mw,deployment_gco2_per_kwh,0.6058166666666667,0.0015568843530875704,0.6037,0.6074,0.37651666666666667,0.0008429445744267712,0.3758,0.3777,0.017666666666666667,0.0007363574011458172,0.0168,0.0186,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.6,uniform,0.125,0.6,0.005,targeted_monopile_windcrete,monopile_15mw,windcrete_15mw,core_equal_yield_gco2_per_kwh,0.5911666666666666,0.0018895913726400104,0.5885,0.59265,0.40040000000000003,0.0017526170907150966,0.39885,0.40285,0.008433333333333333,0.0004169998667732272,0.00785,0.0088,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.6,uniform,0.125,0.6,0.005,targeted_monopile_windcrete,monopile_15mw,windcrete_15mw,equal_yield_gco2_per_kwh,0.9996166666666667,0.00016499158227689152,0.9994,0.9998,0.0002833333333333333,8.498365855987975e-05,0.0002,0.0004,0.0001,8.164965809277261e-05,0.0,0.0002,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.6,uniform,0.125,0.6,0.005,targeted_monopile_windcrete,monopile_15mw,windcrete_15mw,deployment_gco2_per_kwh,0.99485,0.0005492419017761632,0.9943,0.9956,0.004416666666666667,0.0003793268892247014,0.0039,0.0048,0.0007333333333333333,0.0001699673171197595,0.0005,0.0009,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.6,uniform,0.125,0.6,0.005,ab_reported_material_pair,monopile_15mw,tlp_15mw,core_equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.6,uniform,0.125,0.6,0.005,ab_reported_material_pair,monopile_15mw,tlp_15mw,equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.6,uniform,0.125,0.6,0.005,ab_reported_material_pair,monopile_15mw,tlp_15mw,deployment_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.6,uniform,0.125,0.6,0.005,ab_reported_material_pair,monopile_15mw,volturnus_15mw,core_equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.6,uniform,0.125,0.6,0.005,ab_reported_material_pair,monopile_15mw,volturnus_15mw,equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.6,uniform,0.125,0.6,0.005,ab_reported_material_pair,monopile_15mw,volturnus_15mw,deployment_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.6,uniform,0.125,0.6,0.005,ab_reported_material_pair,tlp_15mw,volturnus_15mw,core_equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.6,uniform,0.125,0.6,0.005,ab_reported_material_pair,tlp_15mw,volturnus_15mw,equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.6,uniform,0.125,0.6,0.005,ab_reported_material_pair,tlp_15mw,volturnus_15mw,deployment_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.6,uniform,0.125,0.6,0.01,targeted_windcrete_tlp,windcrete_15mw,tlp_15mw,core_equal_yield_gco2_per_kwh,0.9996666666666666,0.00016499158227689152,0.99945,0.99985,0.00015,4.0824829046386304e-05,0.0001,0.0002,0.00018333333333333334,0.00014337208778404377,0.0,0.00035,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.6,uniform,0.125,0.6,0.01,targeted_windcrete_tlp,windcrete_15mw,tlp_15mw,equal_yield_gco2_per_kwh,0.5929833333333333,0.001819035153285642,0.59155,0.59555,0.36893333333333334,0.0011301425672109895,0.36765,0.3704,0.03808333333333333,0.0012071545974821213,0.0368,0.0397,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.6,uniform,0.125,0.6,0.01,targeted_windcrete_tlp,windcrete_15mw,tlp_15mw,deployment_gco2_per_kwh,0.59705,0.0011711817393840328,0.5954,0.598,0.36739999999999995,0.0005354126134736196,0.3667,0.368,0.03555,0.0007756717518813391,0.03475,0.0366,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.6,uniform,0.125,0.6,0.01,targeted_monopile_windcrete,monopile_15mw,windcrete_15mw,core_equal_yield_gco2_per_kwh,0.5865833333333333,0.001915869399399569,0.5839,0.58825,0.39599999999999996,0.002266053838724932,0.39425,0.3992,0.017416666666666667,0.000532812245438193,0.0169,0.01815,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.6,uniform,0.125,0.6,0.01,targeted_monopile_windcrete,monopile_15mw,windcrete_15mw,equal_yield_gco2_per_kwh,0.99945,0.00012247448713919074,0.9993,0.9996,0.0002833333333333333,8.498365855987975e-05,0.0002,0.0004,0.0002666666666666666,4.714045207910315e-05,0.0002,0.0003,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.6,uniform,0.125,0.6,0.01,targeted_monopile_windcrete,monopile_15mw,windcrete_15mw,deployment_gco2_per_kwh,0.99445,0.0005787918451394987,0.9939,0.99525,0.004166666666666667,0.0002718251071716682,0.0038,0.00445,0.0013833333333333334,0.00030912061651652346,0.00095,0.00165,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.6,uniform,0.125,0.6,0.01,ab_reported_material_pair,monopile_15mw,tlp_15mw,core_equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.6,uniform,0.125,0.6,0.01,ab_reported_material_pair,monopile_15mw,tlp_15mw,equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.6,uniform,0.125,0.6,0.01,ab_reported_material_pair,monopile_15mw,tlp_15mw,deployment_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.6,uniform,0.125,0.6,0.01,ab_reported_material_pair,monopile_15mw,volturnus_15mw,core_equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.6,uniform,0.125,0.6,0.01,ab_reported_material_pair,monopile_15mw,volturnus_15mw,equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.6,uniform,0.125,0.6,0.01,ab_reported_material_pair,monopile_15mw,volturnus_15mw,deployment_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.6,uniform,0.125,0.6,0.01,ab_reported_material_pair,tlp_15mw,volturnus_15mw,core_equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.6,uniform,0.125,0.6,0.01,ab_reported_material_pair,tlp_15mw,volturnus_15mw,equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.6,uniform,0.125,0.6,0.01,ab_reported_material_pair,tlp_15mw,volturnus_15mw,deployment_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.6,uniform,0.125,0.6,0.02,targeted_windcrete_tlp,windcrete_15mw,tlp_15mw,core_equal_yield_gco2_per_kwh,0.9995333333333334,6.236095644627494e-05,0.99945,0.9996,8.333333333333333e-05,6.236095644623235e-05,0.0,0.00015,0.00038333333333333334,9.428090415820633e-05,0.00025,0.00045,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.6,uniform,0.125,0.6,0.02,targeted_windcrete_tlp,windcrete_15mw,tlp_15mw,equal_yield_gco2_per_kwh,0.5744,0.002112265766106787,0.5722,0.57725,0.3501833333333333,0.0012518874638809284,0.34895,0.3519,0.07541666666666666,0.0017683953806268006,0.07305,0.0773,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
uniform__rebar_0.125__rho_0.6,uniform,0.125,0.6,0.02,targeted_windcrete_tlp,windcrete_15mw,tlp_15mw,deployment_gco2_per_kwh,0.5795833333333333,0.0011345581616745305,0.578,0.5806,0.34965,0.001526979589472851,0.3475,0.3509,0.07076666666666666,0.001087300428686674,0.0693,0.0719,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
